FrameCnt,DiffTime_ms,Date,Time,rel_alt,abs_alt,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,ct,center_lat,center_lon,ground_offset_m,heading_deg,frame_num
4893,33,2026-04-27,15:25:10.083,119.9,829.942,120,1/2000.0,1.7,0,default,24.0,32.10584,35.207116,5260,32.10478383614055,35.207365369392875,119.89999999999999,168.69006755729603,4892
4894,34,2026-04-27,15:25:10.116,119.9,829.942,120,1/2000.0,1.7,0,default,24.0,32.105835,35.207117,5260,32.10477883614055,35.207366369379216,119.89999999999999,168.69006755729603,4893
4895,33,2026-04-27,15:25:10.150,119.9,829.942,120,1/2000.0,1.7,0,default,24.0,32.105835,35.207117,5260,32.10477883614055,35.207366369379216,119.89999999999999,168.69006755729603,4894
4896,33,2026-04-27,15:25:10.183,119.9,829.942,120,1/2000.0,1.7,0,default,24.0,32.105835,35.207117,5260,32.10477883614055,35.207366369379216,119.89999999999999,168.69006755729603,4895
4897,34,2026-04-27,15:25:10.217,119.9,829.942,120,1/2000.0,1.7,0,default,24.0,32.105828,35.207118,5260,32.10477183614055,35.20736736936011,119.89999999999999,168.69006755729603,4896
4898,33,2026-04-27,15:25:10.250,119.9,829.942,120,1/2000.0,1.7,0,default,24.0,32.105828,35.207118,5260,32.10477183614055,35.20736736936011,119.89999999999999,168.69006755729603,4897
4899,33,2026-04-27,15:25:10.283,119.9,829.942,120,1/2000.0,1.7,0,default,24.0,32.105828,35.207118,5260,32.104765574807146,35.20732703976236,119.89999999999999,170.5376778139804,4898
4900,34,2026-04-27,15:25:10.317,119.9,829.942,120,1/2000.0,1.7,0,default,24.0,32.105822,35.207119,5260,32.10475957480715,35.207328039748624,119.89999999999999,170.5376778139804,4899
4901,33,2026-04-27,15:25:10.350,119.9,829.942,120,1/2000.0,1.7,0,default,24.0,32.105822,35.207119,5261,32.10475957480715,35.207328039748624,119.89999999999999,170.5376778139804,4900
4902,34,2026-04-27,15:25:10.383,119.9,829.942,120,1/2000.0,1.7,0,default,24.0,32.105822,35.207119,5261,32.10475957480715,35.207328039748624,119.89999999999999,170.5376778139804,4901
4903,33,2026-04-27,15:25:10.417,119.9,829.942,120,1/2000.0,1.7,0,default,24.0,32.105815,35.20712,5262,32.104752574807144,35.2073290397326,119.89999999999999,170.5376778139804,4902
4904,33,2026-04-27,15:25:10.450,119.9,829.942,120,1/2000.0,1.7,0,default,24.0,32.105815,35.20712,5262,32.104752574807144,35.2073290397326,119.89999999999999,170.5376778139804,4903
4905,34,2026-04-27,15:25:10.483,119.9,829.942,120,1/2000.0,1.7,0,default,24.0,32.105815,35.20712,5263,32.10475257480711,35.207329039732365,119.89999999999999,170.5376778249834,4904
4906,33,2026-04-27,15:25:10.517,119.9,829.942,120,1/2000.0,1.7,0,default,24.0,32.10581,35.207121,5263,32.10474757480711,35.207330039720915,119.89999999999999,170.5376778249834,4905
4907,33,2026-04-27,15:25:10.550,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.10581,35.207121,5264,32.10474757480711,35.207330039720915,119.89999999999999,170.5376778249834,4906
4908,34,2026-04-27,15:25:10.584,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.10581,35.207121,5264,32.10474374517407,35.20730082276882,119.89999999999999,171.8698976051329,4907
4909,33,2026-04-27,15:25:10.617,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105804,35.207122,5265,32.10473774517407,35.207301822757,119.89999999999999,171.8698976051329,4908
4910,33,2026-04-27,15:25:10.650,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105804,35.207122,5265,32.10473774517407,35.207301822757,119.89999999999999,171.8698976051329,4909
4911,34,2026-04-27,15:25:10.684,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105804,35.207122,5266,32.10473774517407,35.207301822757,119.89999999999999,171.8698976051329,4910
4912,33,2026-04-27,15:25:10.717,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105795,35.207123,5266,32.10472874517407,35.20730282273928,119.89999999999999,171.8698976051329,4911
4913,34,2026-04-27,15:25:10.750,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105795,35.207123,5267,32.10472874517407,35.20730282273928,119.89999999999999,171.8698976051329,4912
4914,33,2026-04-27,15:25:10.784,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105795,35.207123,5267,32.10472874517405,35.2073028227391,119.89999999999999,171.86989761327513,4913
4915,33,2026-04-27,15:25:10.817,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.10579,35.207124,5268,32.10472374517405,35.20730382272926,119.89999999999999,171.86989761327513,4914
4916,34,2026-04-27,15:25:10.850,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.10579,35.207124,5268,32.10472374517405,35.20730382272926,119.89999999999999,171.86989761327513,4915
4917,33,2026-04-27,15:25:10.883,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.10579,35.207124,5269,32.1047237451739,35.207303822728,119.89999999999999,171.8698976702707,4916
4918,33,2026-04-27,15:25:10.917,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105782,35.207125,5269,32.1047157451739,35.207304822712246,119.89999999999999,171.8698976702707,4917
4919,34,2026-04-27,15:25:10.951,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105782,35.207125,5269,32.1047157451739,35.207304822712246,119.89999999999999,171.8698976702707,4918
4920,33,2026-04-27,15:25:10.984,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105782,35.207125,5269,32.10471323731916,35.20728271495299,119.89999999999999,172.874983619782,4919
4921,34,2026-04-27,15:25:11.016,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105774,35.207126,5269,32.10470523731916,35.20728371493918,119.89999999999999,172.874983619782,4920
4922,33,2026-04-27,15:25:11.051,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105774,35.207126,5269,32.10470523731916,35.20728371493918,119.89999999999999,172.874983619782,4921
4923,33,2026-04-27,15:25:11.084,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105774,35.207126,5269,32.10470523731916,35.20728371493918,119.89999999999999,172.874983619782,4922
4924,34,2026-04-27,15:25:11.116,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105766,35.207127,5269,32.104697237319165,35.20728471492536,119.89999999999999,172.874983619782,4923
4925,33,2026-04-27,15:25:11.151,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105766,35.207127,5269,32.104697237319165,35.20728471492536,119.89999999999999,172.874983619782,4924
4926,33,2026-04-27,15:25:11.183,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105766,35.207127,5269,32.10469723731906,35.20728471492439,119.89999999999999,172.8749836636247,4925
4927,34,2026-04-27,15:25:11.217,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105759,35.207128,5269,32.104690237319055,35.2072857149123,119.89999999999999,172.8749836636247,4926
4928,33,2026-04-27,15:25:11.251,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105759,35.207128,5269,32.104690237319055,35.2072857149123,119.89999999999999,172.8749836636247,4927
4929,33,2026-04-27,15:25:11.284,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105759,35.207128,5269,32.10469023731904,35.20728571491216,119.89999999999999,172.87498366988794,4928
4930,34,2026-04-27,15:25:11.317,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105752,35.207129,5269,32.104683237319044,35.20728671490008,119.89999999999999,172.87498366988794,4929
4931,33,2026-04-27,15:25:11.351,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105752,35.207129,5269,32.104683237319044,35.20728671490008,119.89999999999999,172.87498366988794,4930
4932,34,2026-04-27,15:25:11.384,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105752,35.207129,5269,32.104683237319044,35.20728671490008,119.89999999999999,172.87498366988794,4931
4933,33,2026-04-27,15:25:11.418,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105744,35.207129,5268,32.10467523731904,35.20728671488626,119.89999999999999,172.87498366988794,4932
4934,33,2026-04-27,15:25:11.451,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105744,35.207129,5268,32.10467523731904,35.20728671488626,119.89999999999999,172.87498366988794,4933
4935,34,2026-04-27,15:25:11.484,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105744,35.207129,5267,32.10467523731904,35.20728671488626,119.89999999999999,172.87498366988794,4934
4936,33,2026-04-27,15:25:11.517,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105736,35.20713,5266,32.10466723731904,35.20728771487244,119.89999999999999,172.87498366988794,4935
4937,33,2026-04-27,15:25:11.550,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105736,35.20713,5266,32.10466723731904,35.20728771487244,119.89999999999999,172.87498366988794,4936
4938,34,2026-04-27,15:25:11.584,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105736,35.20713,5265,32.10466723731904,35.20728771487244,119.89999999999999,172.87498366988794,4937
4939,33,2026-04-27,15:25:11.618,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105727,35.207131,5265,32.10465823731904,35.207288714856894,119.89999999999999,172.87498366988794,4938
4940,33,2026-04-27,15:25:11.651,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105727,35.207131,5264,32.10465823731904,35.207288714856894,119.89999999999999,172.87498366988794,4939
4941,34,2026-04-27,15:25:11.685,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105727,35.207131,5264,32.10465823731904,35.207288714856894,119.89999999999999,172.87498366988794,4940
4942,33,2026-04-27,15:25:11.717,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105719,35.207132,5264,32.10465023731904,35.20728971484308,119.89999999999999,172.87498366988794,4941
4943,34,2026-04-27,15:25:11.751,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105719,35.207132,5263,32.10465023731904,35.20728971484308,119.89999999999999,172.87498366988794,4942
4944,33,2026-04-27,15:25:11.785,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105719,35.207132,5263,32.10465023731904,35.20728971484308,119.89999999999999,172.87498366988794,4943
4945,33,2026-04-27,15:25:11.818,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105711,35.207133,5262,32.10464223731904,35.20729071482926,119.89999999999999,172.87498366988794,4944
4946,34,2026-04-27,15:25:11.851,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105711,35.207133,5262,32.10464223731904,35.20729071482926,119.89999999999999,172.87498366988794,4945
4947,33,2026-04-27,15:25:11.885,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105711,35.207133,5262,32.104640507681616,35.207273417839126,119.89999999999999,173.65980822430149,4946
4948,33,2026-04-27,15:25:11.918,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105702,35.207134,5261,32.10463150768162,35.20727441782529,119.89999999999999,173.65980822430149,4947
4949,34,2026-04-27,15:25:11.951,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105702,35.207134,5261,32.10463150768162,35.20727441782529,119.89999999999999,173.65980822430149,4948
4950,33,2026-04-27,15:25:11.985,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105702,35.207134,5260,32.10463150768162,35.20727441782529,119.89999999999999,173.65980822430149,4949
4951,34,2026-04-27,15:25:12.018,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105694,35.207135,5260,32.104623507681616,35.20727541781299,119.89999999999999,173.65980822430149,4950
4952,33,2026-04-27,15:25:12.052,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105694,35.207135,5260,32.104623507681616,35.20727541781299,119.89999999999999,173.65980822430149,4951
4953,33,2026-04-27,15:25:12.085,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105694,35.207135,5260,32.104623507681616,35.20727541781299,119.89999999999999,173.65980822430149,4952
4954,34,2026-04-27,15:25:12.118,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105685,35.207136,5260,32.10461450768162,35.20727641779914,119.89999999999999,173.65980822430149,4953
4955,33,2026-04-27,15:25:12.152,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105685,35.207136,5260,32.10461450768162,35.20727641779914,119.89999999999999,173.65980822430149,4954
4956,33,2026-04-27,15:25:12.185,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105685,35.207136,5260,32.104614507681525,35.207276417798155,119.89999999999999,173.65980826898445,4955
4957,34,2026-04-27,15:25:12.218,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105677,35.207136,5259,32.104606507681524,35.207276417785856,119.89999999999999,173.65980826898445,4956
4958,33,2026-04-27,15:25:12.252,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105677,35.207136,5259,32.104606507681524,35.207276417785856,119.89999999999999,173.65980826898445,4957
4959,33,2026-04-27,15:25:12.285,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105677,35.207136,5258,32.104606507681524,35.207276417785856,119.89999999999999,173.65980826898445,4958
4960,34,2026-04-27,15:25:12.319,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105668,35.207137,5258,32.104597507681525,35.20727741777202,119.89999999999999,173.65980826898445,4959
4961,33,2026-04-27,15:25:12.352,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105668,35.207137,5258,32.104597507681525,35.20727741777202,119.89999999999999,173.65980826898445,4960
4962,34,2026-04-27,15:25:12.385,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105668,35.207137,5258,32.104597507681525,35.20727741777202,119.89999999999999,173.65980826898445,4961
4963,33,2026-04-27,15:25:12.419,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105659,35.207138,5258,32.10458850768153,35.20727841775818,119.89999999999999,173.65980826898445,4962
4964,33,2026-04-27,15:25:12.452,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105659,35.207138,5258,32.10458850768153,35.20727841775818,119.89999999999999,173.65980826898445,4963
4965,34,2026-04-27,15:25:12.485,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105659,35.207138,5258,32.10458850768153,35.20727841775818,119.89999999999999,173.65980826898445,4964
4966,33,2026-04-27,15:25:12.519,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105651,35.207139,5258,32.104580507681526,35.20727941774587,119.89999999999999,173.65980826898445,4965
4967,33,2026-04-27,15:25:12.552,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105651,35.207139,5258,32.104580507681526,35.20727941774587,119.89999999999999,173.65980826898445,4966
4968,34,2026-04-27,15:25:12.585,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105651,35.207139,5258,32.104580507681526,35.20727941774587,119.89999999999999,173.65980826898445,4967
4969,33,2026-04-27,15:25:12.619,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105641,35.20714,5258,32.10457050768152,35.2072804177305,119.89999999999999,173.65980826898445,4968
4970,33,2026-04-27,15:25:12.652,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105641,35.20714,5258,32.10457050768152,35.2072804177305,119.89999999999999,173.65980826898445,4969
4971,34,2026-04-27,15:25:12.686,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105641,35.20714,5258,32.10457050768152,35.2072804177305,119.89999999999999,173.65980826898445,4970
4972,33,2026-04-27,15:25:12.719,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105632,35.207141,5258,32.104561507681524,35.20728141771666,119.89999999999999,173.65980826898445,4971
4973,34,2026-04-27,15:25:12.752,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105632,35.207141,5258,32.104561507681524,35.20728141771666,119.89999999999999,173.65980826898445,4972
4974,33,2026-04-27,15:25:12.786,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105632,35.207141,5258,32.104561507681524,35.20728141771666,119.89999999999999,173.65980826898445,4973
4975,33,2026-04-27,15:25:12.819,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105623,35.207142,5258,32.104552507681525,35.20728241770282,119.89999999999999,173.65980826898445,4974
4976,34,2026-04-27,15:25:12.851,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105623,35.207142,5258,32.104552507681525,35.20728241770282,119.89999999999999,173.65980826898445,4975
4977,33,2026-04-27,15:25:12.885,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105623,35.207142,5258,32.10455126531768,35.207268522599435,119.89999999999999,174.28940683831556,4976
4978,33,2026-04-27,15:25:12.919,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105614,35.207142,5258,32.10454226531768,35.207268522586965,119.89999999999999,174.28940683831556,4977
4979,34,2026-04-27,15:25:12.952,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105614,35.207142,5259,32.10454226531768,35.207268522586965,119.89999999999999,174.28940683831556,4978
4980,33,2026-04-27,15:25:12.986,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105614,35.207142,5259,32.10454226531768,35.207268522586965,119.89999999999999,174.28940683831556,4979
4981,34,2026-04-27,15:25:13.019,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105604,35.207143,5259,32.10453226531768,35.207269522573114,119.89999999999999,174.28940683831556,4980
4982,33,2026-04-27,15:25:13.052,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105604,35.207143,5259,32.10453226531768,35.207269522573114,119.89999999999999,174.28940683831556,4981
4983,33,2026-04-27,15:25:13.086,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105604,35.207143,5259,32.10453226531768,35.207269522573114,119.89999999999999,174.28940683831556,4982
4984,34,2026-04-27,15:25:13.119,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105596,35.207144,5259,32.10452426531768,35.20727052256203,119.89999999999999,174.28940683831556,4983
4985,33,2026-04-27,15:25:13.153,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105596,35.207144,5259,32.10452426531768,35.20727052256203,119.89999999999999,174.28940683831556,4984
4986,33,2026-04-27,15:25:13.186,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105596,35.207144,5259,32.10452426531768,35.20727052256203,119.89999999999999,174.28940683831556,4985
4987,34,2026-04-27,15:25:13.219,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105586,35.207145,5259,32.10451426531768,35.20727152254817,119.89999999999999,174.28940683831556,4986
4988,33,2026-04-27,15:25:13.253,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105586,35.207145,5259,32.10451426531768,35.20727152254817,119.89999999999999,174.28940683831556,4987
4989,33,2026-04-27,15:25:13.286,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105586,35.207145,5259,32.10451426531768,35.20727152254817,119.89999999999999,174.28940683831556,4988
4990,34,2026-04-27,15:25:13.320,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105576,35.207146,5259,32.10450426531768,35.20727252253432,119.89999999999999,174.28940683831556,4989
4991,33,2026-04-27,15:25:13.353,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105576,35.207146,5259,32.10450426531768,35.20727252253432,119.89999999999999,174.28940683831556,4990
4992,34,2026-04-27,15:25:13.386,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105576,35.207146,5259,32.10450426531768,35.20727252253432,119.89999999999999,174.28940683831556,4991
4993,33,2026-04-27,15:25:13.420,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105567,35.207146,5259,32.10449526531768,35.20727252252185,119.89999999999999,174.28940683831556,4992
4994,33,2026-04-27,15:25:13.453,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105567,35.207146,5259,32.10449526531768,35.20727252252185,119.89999999999999,174.28940683831556,4993
4995,34,2026-04-27,15:25:13.486,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105567,35.207146,5259,32.10449526531768,35.20727252252185,119.89999999999999,174.28940683831556,4994
4996,33,2026-04-27,15:25:13.520,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105557,35.207147,5259,32.10448526531768,35.20727352250799,119.89999999999999,174.28940683831556,4995
4997,33,2026-04-27,15:25:13.553,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105557,35.207147,5259,32.10448526531768,35.20727352250799,119.89999999999999,174.28940683831556,4996
4998,34,2026-04-27,15:25:13.586,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105557,35.207147,5259,32.10448526531768,35.20727352250799,119.89999999999999,174.28940683831556,4997
4999,33,2026-04-27,15:25:13.620,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105547,35.207148,5259,32.10447526531768,35.20727452249413,119.89999999999999,174.28940683831556,4998
5000,33,2026-04-27,15:25:13.653,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105547,35.207148,5259,32.10447526531768,35.20727452249413,119.89999999999999,174.28940683831556,4999
5001,34,2026-04-27,15:25:13.686,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105547,35.207148,5259,32.10447526531768,35.20727452249413,119.89999999999999,174.28940683831556,5000
5002,33,2026-04-27,15:25:13.720,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105537,35.207149,5259,32.10446526531768,35.20727552248028,119.89999999999999,174.28940683831556,5001
5003,34,2026-04-27,15:25:13.753,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105537,35.207149,5259,32.10446526531768,35.20727552248028,119.89999999999999,174.28940683831556,5002
5004,33,2026-04-27,15:25:13.787,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105537,35.207149,5259,32.104465265317614,35.207275522479485,119.89999999999999,174.28940687459277,5003
5005,33,2026-04-27,15:25:13.820,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105528,35.20715,5259,32.104456265317616,35.20727652246701,119.89999999999999,174.28940687459277,5004
5006,34,2026-04-27,15:25:13.853,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105528,35.20715,5259,32.104456265317616,35.20727652246701,119.89999999999999,174.28940687459277,5005
5007,33,2026-04-27,15:25:13.886,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105528,35.20715,5259,32.104456265317616,35.20727652246701,119.89999999999999,174.28940687459277,5006
5008,33,2026-04-27,15:25:13.920,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105518,35.20715,5259,32.10444626531761,35.20727652245316,119.89999999999999,174.28940687459277,5007
5009,34,2026-04-27,15:25:13.953,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105518,35.20715,5259,32.10444626531761,35.20727652245316,119.89999999999999,174.28940687459277,5008
5010,33,2026-04-27,15:25:13.986,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105518,35.20715,5259,32.10444626531761,35.20727652245316,119.89999999999999,174.28940687459277,5009
5011,34,2026-04-27,15:25:14.020,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105508,35.207151,5259,32.10443626531762,35.207277522439306,119.89999999999999,174.28940687459277,5010
5012,33,2026-04-27,15:25:14.054,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105508,35.207151,5259,32.10443626531762,35.207277522439306,119.89999999999999,174.28940687459277,5011
5013,33,2026-04-27,15:25:14.087,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105508,35.207151,5259,32.10443626531762,35.207277522439306,119.89999999999999,174.28940687459277,5012
5014,34,2026-04-27,15:25:14.120,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105498,35.207152,5259,32.10442626531761,35.20727852242545,119.89999999999999,174.28940687459277,5013
5015,33,2026-04-27,15:25:14.153,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105498,35.207152,5259,32.10442626531761,35.20727852242545,119.89999999999999,174.28940687459277,5014
5016,33,2026-04-27,15:25:14.187,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105498,35.207152,5259,32.10442626531761,35.20727852242545,119.89999999999999,174.28940687459277,5015
5017,34,2026-04-27,15:25:14.219,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105489,35.207153,5259,32.104417265317615,35.207279522412975,119.89999999999999,174.28940687459277,5016
5018,33,2026-04-27,15:25:14.254,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105489,35.207153,5259,32.104417265317615,35.207279522412975,119.89999999999999,174.28940687459277,5017
5019,33,2026-04-27,15:25:14.287,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105489,35.207153,5259,32.10441726531761,35.20727952241288,119.89999999999999,174.28940687862357,5018
5020,34,2026-04-27,15:25:14.321,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105478,35.207154,5259,32.10440626531761,35.207280522397646,119.89999999999999,174.28940687862357,5019
5021,33,2026-04-27,15:25:14.354,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105478,35.207154,5259,32.10440626531761,35.207280522397646,119.89999999999999,174.28940687862357,5020
5022,34,2026-04-27,15:25:14.386,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105478,35.207154,5259,32.10440626531761,35.207280522397646,119.89999999999999,174.28940687862357,5021
5023,33,2026-04-27,15:25:14.421,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105468,35.207154,5259,32.10439626531761,35.2072805223838,119.89999999999999,174.28940687862357,5022
5024,33,2026-04-27,15:25:14.453,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105468,35.207154,5259,32.10439626531761,35.2072805223838,119.89999999999999,174.28940687862357,5023
5025,34,2026-04-27,15:25:14.487,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105468,35.207154,5259,32.10439626531761,35.2072805223838,119.89999999999999,174.28940687862357,5024
5026,33,2026-04-27,15:25:14.521,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105459,35.207155,5259,32.10438726531761,35.207281522371325,119.89999999999999,174.28940687862357,5025
5027,33,2026-04-27,15:25:14.554,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105459,35.207155,5259,32.10438726531762,35.20728152237141,119.89999999999999,174.28940687459277,5026
5028,34,2026-04-27,15:25:14.587,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105459,35.207155,5259,32.10438726531762,35.20728152237141,119.89999999999999,174.28940687459277,5027
5029,33,2026-04-27,15:25:14.621,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105449,35.207156,5259,32.104377265317616,35.20728252235755,119.89999999999999,174.28940687459277,5028
5030,33,2026-04-27,15:25:14.654,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105449,35.207156,5259,32.104377265317616,35.20728252235755,119.89999999999999,174.28940687459277,5029
5031,34,2026-04-27,15:25:14.687,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105449,35.207156,5259,32.10437726531761,35.20728252235747,119.89999999999999,174.28940687862357,5030
5032,33,2026-04-27,15:25:14.721,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.10544,35.207157,5259,32.10436826531761,35.207283522345,119.89999999999999,174.28940687862357,5031
5033,34,2026-04-27,15:25:14.754,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.10544,35.207157,5259,32.10436826531761,35.207283522345,119.89999999999999,174.28940687862357,5032
5034,33,2026-04-27,15:25:14.788,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.10544,35.207157,5259,32.10436826531761,35.207283522345,119.89999999999999,174.28940687862357,5033
5035,33,2026-04-27,15:25:14.821,119.9,829.942,110,1/2000.0,1.7,0,default,24.0,32.105429,35.207158,5259,32.10435726531761,35.20728452232976,119.89999999999999,174.28940687862357,5034
